serial,id,name,tunnel_length
1,fr2,fr2_01.jpg,130.41467516252146
1,fr2,fr2_01.jpg,153.12636717637108
1,fr2,fr2_01.jpg,192.50915505503983
1,fr2,fr2_01.jpg,365.862484510115
1,fr2,fr2_01.jpg,38.68785926976666
1,fr2,fr2_01.jpg,563.0864787069619
1,fr2,fr2_01.jpg,49.589114738768814
1,fr2,fr2_01.jpg,65.50089981201661
1,fr2,fr2_01.jpg,96.9597936154246
1,fr2,fr2_01.jpg,236.21790862489848
1,fr2,fr2_01.jpg,187.63620949082224
1,fr2,fr2_01.jpg,176.29108833607347
1,fr2,fr2_01.jpg,25.266908352274353
1,fr2,fr2_01.jpg,64.40804592471254
1,fr2,fr2_01.jpg,72.6868343381647
1,fr2,fr2_01.jpg,100.30609845310303
1,fr2,fr2_01.jpg,17.856786783098087
1,fr2,fr2_01.jpg,24.826345025852714
1,fr2,fr2_01.jpg,58.58573231621522
1,fr2,fr2_01.jpg,56.96754550689963
1,fr2,fr2_01.jpg,31.063978727850554
1,fr2,fr2_01.jpg,19.64145018632434
1,fr2,fr2_01.jpg,31.201190043328275
1,fr2,fr2_01.jpg,6.4729901212240355
1,fr2,fr2_01.jpg,3.430294871491638
1,fr2,fr2_01.jpg,27.453609246007662
1,fr2,fr2_01.jpg,34.47259933058793
1,fr2,fr2_01.jpg,4.7626509331087075
1,fr2,fr2_01.jpg,29.82563195473238
1,fr2,fr2_01.jpg,11.48569796240503
1,fr2,fr2_01.jpg,13.406917786368263
1,fr2,fr2_01.jpg,5.679350453906197
1,fr2,fr2_01.jpg,1.0943175335329005
1,fr2,fr2_01.jpg,15.13425709140353
1,fr2,fr2_01.jpg,9.937250120408303
1,fr2,fr2_01.jpg,69.27634236888713
1,fr2,fr2_01.jpg,36.95936333093723
1,fr2,fr2_01.jpg,9.210771446727236
1,fr2,fr2_01.jpg,7.294797902128867
1,fr2,fr2_01.jpg,31.1322961773284
1,fr2,fr2_01.jpg,2.0
1,fr2,fr2_01.jpg,17.29781585134448
1,fr2,fr2_01.jpg,11.154274650921755
1,fr2,fr2_01.jpg,3.525434144763881
1,fr2,fr2_01.jpg,2.7521415707291004
1,fr2,fr2_01.jpg,26.80145965198023
1,fr2,fr2_01.jpg,19.274597577949546
1,fr2,fr2_01.jpg,2.122774797171422
1,fr2,fr2_01.jpg,7.5694839743558635
1,fr2,fr2_01.jpg,21.85830772680636
1,fr2,fr2_01.jpg,5.007489219775131
1,fr2,fr2_01.jpg,3.768801383221597
1,fr2,fr2_01.jpg,1.337954953199144
1,fr2,fr2_01.jpg,4.097575314352394
1,fr2,fr2_01.jpg,25.48062101349478
1,fr2,fr2_01.jpg,50.53065597689755
1,fr2,fr2_01.jpg,39.1181022974386
1,fr2,fr2_01.jpg,45.24861549677445
1,fr2,fr2_01.jpg,30.86323523653772
1,fr2,fr2_01.jpg,0.5983516452371671
1,fr2,fr2_01.jpg,10.980674331103721
1,fr2,fr2_01.jpg,4.089675849063436
1,fr2,fr2_01.jpg,2.926187864700138
1,fr2,fr2_01.jpg,14.842426183102496
1,fr2,fr2_01.jpg,9.09321522749331
1,fr2,fr2_01.jpg,37.79077693276784
1,fr2,fr2_01.jpg,6.5448233490600245
1,fr2,fr2_01.jpg,4.8793228823736445
1,fr2,fr2_01.jpg,2.6094757082487297
1,fr2,fr2_01.jpg,4.818632964933027
1,fr2,fr2_01.jpg,14.30337349945546
1,fr2,fr2_01.jpg,27.80023602741825
1,fr2,fr2_01.jpg,24.271468201134613
1,fr2,fr2_01.jpg,25.64808695922162
1,fr2,fr2_01.jpg,5.994321151274036
1,fr2,fr2_01.jpg,3.4444444444444446
1,fr2,fr2_01.jpg,2.7777777777777777
1,fr2,fr2_01.jpg,2.810913475705226
1,fr2,fr2_01.jpg,1.617802197617893
1,fr2,fr2_01.jpg,2.4595492912420727
1,fr2,fr2_01.jpg,5.057381494954776
1,fr2,fr2_01.jpg,3.945617978792156
1,fr2,fr2_01.jpg,5.193402386051713
1,fr2,fr2_01.jpg,3.9752319599996264
1,fr2,fr2_01.jpg,5.418304595660715
1,fr2,fr2_01.jpg,4.236082124402729
1,fr2,fr2_01.jpg,8.93532869702595
1,fr2,fr2_01.jpg,8.97458693507041
1,fr2,fr2_01.jpg,11.03561321648785
1,fr2,fr2_01.jpg,9.411166844682969
1,fr2,fr2_01.jpg,25.02471215484855
1,fr2,fr2_01.jpg,0.9493337494797256
1,fr2,fr2_01.jpg,10.461336363882983
1,fr2,fr2_01.jpg,2.5555555555555554
1,fr2,fr2_01.jpg,5.295075158748514
1,fr2,fr2_01.jpg,1.2957670877434002
1,fr2,fr2_01.jpg,4.291387319314366
1,fr2,fr2_01.jpg,4.076255962548587
1,fr2,fr2_01.jpg,4.691819005679893
1,fr2,fr2_01.jpg,1.6814162167135063
1,fr2,fr2_01.jpg,6.952822603797664
1,fr2,fr2_01.jpg,15.414082769083368
1,fr2,fr2_01.jpg,11.254223985443847
1,fr2,fr2_01.jpg,18.70189240678447
1,fr2,fr2_01.jpg,6.950636917206399
1,fr2,fr2_01.jpg,4.641436143763999
1,fr2,fr2_01.jpg,3.5817454409182354
1,fr2,fr2_01.jpg,1.7777777777777777
1,fr2,fr2_01.jpg,14.041336507798205
1,fr2,fr2_01.jpg,5.195820100885282
1,fr2,fr2_01.jpg,7.53458762047523
1,fr2,fr2_01.jpg,4.691368008365123
1,fr2,fr2_01.jpg,2.781441363918166
1,fr2,fr2_01.jpg,2.1372648957412603
1,fr2,fr2_01.jpg,5.857134111227449
1,fr2,fr2_01.jpg,4.899217945376339
1,fr2,fr2_01.jpg,3.072140500508427
1,fr2,fr2_01.jpg,6.670259744127086
1,fr2,fr2_01.jpg,6.641127419746272
1,fr2,fr2_01.jpg,12.286836088482557
1,fr2,fr2_01.jpg,8.307108594558233
1,fr2,fr2_01.jpg,4.065388337481613
1,fr2,fr2_01.jpg,2.8106255712207777
1,fr2,fr2_01.jpg,6.195099766112226
1,fr2,fr2_01.jpg,6.4668798402639185
1,fr2,fr2_01.jpg,4.485800862592358
1,fr2,fr2_01.jpg,11.40757804890986
1,fr2,fr2_01.jpg,33.14840431566543
1,fr2,fr2_01.jpg,39.31697260780985
1,fr2,fr2_01.jpg,37.011315090676334
1,fr2,fr2_01.jpg,4.818474025192462
1,fr2,fr2_01.jpg,2.4969116726938037
1,fr2,fr2_01.jpg,9.048606164799565
1,fr2,fr2_01.jpg,6.388046944718961
1,fr2,fr2_01.jpg,2.8790448052056568
1,fr2,fr2_01.jpg,23.70228563697482
1,fr2,fr2_01.jpg,9.33441864648902
1,fr2,fr2_01.jpg,11.481675549117304
1,fr2,fr2_01.jpg,9.152676950020355
1,fr2,fr2_01.jpg,10.58038953235732
1,fr2,fr2_01.jpg,26.84662775869076
1,fr2,fr2_01.jpg,39.32725152243185
1,fr2,fr2_01.jpg,30.105779536561993
1,fr2,fr2_01.jpg,30.38062719914988
1,fr2,fr2_01.jpg,2.048787657176197
1,fr2,fr2_01.jpg,2.85242808007093
1,fr2,fr2_01.jpg,13.612902696189087
1,fr2,fr2_01.jpg,17.023279290628984
1,fr2,fr2_01.jpg,17.878190065110633
1,fr2,fr2_01.jpg,15.609006328496557
1,fr2,fr2_01.jpg,2.0397288611873132
1,fr2,fr2_01.jpg,4.051899549273035
1,fr2,fr2_01.jpg,9.625776391112002
1,fr2,fr2_01.jpg,7.31053925022816
1,fr2,fr2_01.jpg,1.2957670877434002
1,fr2,fr2_01.jpg,2.0123078084749815
1,fr2,fr2_01.jpg,18.911288280577764
1,fr2,fr2_01.jpg,2.888888888888889
1,fr2,fr2_01.jpg,15.651040686129969
1,fr2,fr2_01.jpg,15.865992392845246
1,fr2,fr2_01.jpg,22.082874283190122
1,fr2,fr2_01.jpg,10.310145407682421
1,fr2,fr2_01.jpg,7.001964589982709
1,fr2,fr2_01.jpg,6.591074430437968
1,fr2,fr2_01.jpg,7.061708023273039
1,fr2,fr2_01.jpg,9.742793093933301
1,fr2,fr2_01.jpg,12.408388239641244
1,fr2,fr2_01.jpg,13.459235495578715
1,fr2,fr2_01.jpg,12.50664455249239
1,fr2,fr2_01.jpg,31.840953502754033
1,fr2,fr2_01.jpg,1.4229164972072996
1,fr2,fr2_01.jpg,3.0695706722523397
1,fr2,fr2_01.jpg,15.877920481298341
1,fr2,fr2_01.jpg,15.212927659510719
1,fr2,fr2_01.jpg,5.771244856945921
1,fr2,fr2_01.jpg,3.39934634239519
1,fr2,fr2_01.jpg,28.498909827752396
1,fr2,fr2_01.jpg,36.180767643479406
1,fr2,fr2_01.jpg,44.04765984790526
1,fr2,fr2_01.jpg,26.029576251753294
1,fr2,fr2_01.jpg,21.766756402815084
1,fr2,fr2_01.jpg,2.7442420078285483
1,fr2,fr2_01.jpg,1.795054935711501
1,fr2,fr2_01.jpg,13.492495602838037
1,fr2,fr2_01.jpg,3.0179456040025507
1,fr2,fr2_01.jpg,5.927676550306223
1,fr2,fr2_01.jpg,20.390227961553006
1,fr2,fr2_01.jpg,1.8324913891634047
1,fr2,fr2_01.jpg,3.584958417680926
1,fr2,fr2_01.jpg,13.645874422078135
1,fr2,fr2_01.jpg,16.67466409384153
1,fr2,fr2_01.jpg,6.171584589932177
1,fr2,fr2_01.jpg,2.519063121945474
1,fr2,fr2_01.jpg,2.7583943884281066
1,fr2,fr2_01.jpg,17.730060662164483
1,fr2,fr2_01.jpg,8.903216662527418
1,fr2,fr2_01.jpg,4.088526553994244
1,fr2,fr2_01.jpg,5.747541404081458
1,fr2,fr2_01.jpg,8.244921943859437
1,fr2,fr2_01.jpg,9.917937902488383
1,fr2,fr2_01.jpg,10.43544573088353
1,fr2,fr2_01.jpg,13.781227638264582
1,fr2,fr2_01.jpg,17.913595934173802
1,fr2,fr2_01.jpg,7.579270460659533
1,fr2,fr2_01.jpg,6.189861586937558
1,fr2,fr2_01.jpg,2.3752842584924387
1,fr2,fr2_01.jpg,11.260704702645077
1,fr2,fr2_01.jpg,7.9869086837998715
1,fr2,fr2_01.jpg,3.654064116621027
1,fr2,fr2_01.jpg,6.512492452906907
1,fr2,fr2_01.jpg,7.550258557975415
1,fr2,fr2_01.jpg,2.7777777777777777
1,fr2,fr2_01.jpg,5.8621848680254995
1,fr2,fr2_01.jpg,3.2623239978874405
1,fr2,fr2_01.jpg,6.391725995725928
1,fr2,fr2_01.jpg,7.528524159987451
1,fr2,fr2_01.jpg,5.0845142103204966
1,fr2,fr2_01.jpg,7.877209399359397
1,fr2,fr2_01.jpg,3.893722645571136
1,fr2,fr2_01.jpg,14.570730704765863
1,fr2,fr2_01.jpg,16.38896206240875
1,fr2,fr2_01.jpg,4.329956692219323
1,fr2,fr2_01.jpg,1.8324913891634047
1,fr2,fr2_01.jpg,31.96634525891823
1,fr2,fr2_01.jpg,23.78045733081438
1,fr2,fr2_01.jpg,1.4229164972072996
1,fr2,fr2_01.jpg,10.700701234256094
1,fr2,fr2_01.jpg,3.226604738580023
1,fr2,fr2_01.jpg,8.536607033896724
1,fr2,fr2_01.jpg,7.100858353382211
1,fr2,fr2_01.jpg,7.63590885391976
1,fr2,fr2_01.jpg,6.418709910560467
1,fr2,fr2_01.jpg,6.935806234712671
1,fr2,fr2_01.jpg,8.797605348394375
1,fr2,fr2_01.jpg,2.249828525701843
1,fr2,fr2_01.jpg,2.23606797749979
1,fr2,fr2_01.jpg,3.347168388510789
1,fr2,fr2_01.jpg,26.92442196780212
1,fr2,fr2_01.jpg,3.4112250775506294
1,fr2,fr2_01.jpg,1.9914858154155937
1,fr2,fr2_01.jpg,4.539093806077661
1,fr2,fr2_01.jpg,20.3991640263245
1,fr2,fr2_01.jpg,3.5561854696430846
1,fr2,fr2_01.jpg,1.0540925533894598
1,fr2,fr2_01.jpg,7.014811283207702
1,fr2,fr2_01.jpg,11.166795567529276
1,fr2,fr2_01.jpg,17.39876303604487
1,fr2,fr2_01.jpg,7.404504407150629
1,fr2,fr2_01.jpg,2.2054286446440114
1,fr2,fr2_01.jpg,5.078299990079959
1,fr2,fr2_01.jpg,15.553706763900088
1,fr2,fr2_01.jpg,5.780039016485648
1,fr2,fr2_01.jpg,3.792455147972447
1,fr2,fr2_01.jpg,30.990221119606026
1,fr2,fr2_01.jpg,2.6910604952547654
1,fr2,fr2_01.jpg,4.574304667270248
1,fr2,fr2_01.jpg,20.078818273282383
1,fr2,fr2_01.jpg,3.269764215458258
1,fr2,fr2_01.jpg,2.249828525701843
1,fr2,fr2_01.jpg,49.73970529007136
1,fr2,fr2_01.jpg,7.273612367779175
1,fr2,fr2_01.jpg,20.865851904435097
1,fr2,fr2_01.jpg,24.197290561307923
1,fr2,fr2_01.jpg,28.213195381757178
1,fr2,fr2_01.jpg,26.974665534706226
1,fr2,fr2_01.jpg,17.190005548648198
1,fr2,fr2_01.jpg,6.248038727543587
1,fr2,fr2_01.jpg,5.125859475544164
1,fr2,fr2_01.jpg,2.971277812319142
1,fr2,fr2_01.jpg,8.118465000401649
1,fr2,fr2_01.jpg,5.700886136481941
1,fr2,fr2_01.jpg,10.212149658717621
1,fr2,fr2_01.jpg,5.035250853035856
1,fr2,fr2_01.jpg,11.884516193096614
1,fr2,fr2_01.jpg,4.0464680116400835
1,fr2,fr2_01.jpg,4.30228761610198
1,fr2,fr2_01.jpg,5.282278111288644
1,fr2,fr2_01.jpg,5.411358427966012
1,fr2,fr2_01.jpg,3.9785860688605874
1,fr2,fr2_01.jpg,6.9397440395563
1,fr2,fr2_01.jpg,5.472271763736524
1,fr2,fr2_01.jpg,13.065362617328233
1,fr2,fr2_01.jpg,8.465344422273251
1,fr2,fr2_01.jpg,1.8921540406584891
1,fr2,fr2_01.jpg,9.192595802375243
1,fr2,fr2_01.jpg,4.808685557418311
1,fr2,fr2_01.jpg,10.189521530651087
1,fr2,fr2_01.jpg,9.617696304755778
1,fr2,fr2_01.jpg,3.229875967499696
1,fr2,fr2_01.jpg,5.233714759725417
1,fr2,fr2_01.jpg,30.37122414002617
1,fr2,fr2_01.jpg,26.51839218866971
1,fr2,fr2_01.jpg,12.817181075434167
1,fr2,fr2_01.jpg,3.857012212824396
1,fr2,fr2_01.jpg,24.465922440742204
1,fr2,fr2_01.jpg,4.162758279266047
1,fr2,fr2_01.jpg,4.805455392454477
1,fr2,fr2_01.jpg,5.576471178460186
1,fr2,fr2_01.jpg,17.96961975994148
1,fr2,fr2_01.jpg,45.41992616287354
1,fr2,fr2_01.jpg,9.321664860765525
1,fr2,fr2_01.jpg,2.671292284482513
1,fr2,fr2_01.jpg,14.077323592733869
1,fr2,fr2_01.jpg,12.93647940200953
1,fr2,fr2_01.jpg,3.892010365327053
1,fr2,fr2_01.jpg,5.695183147574476
1,fr2,fr2_01.jpg,5.685440725923578
1,fr2,fr2_01.jpg,4.826115175795711
1,fr2,fr2_01.jpg,9.631781060620112
1,fr2,fr2_01.jpg,10.865516949737538
1,fr2,fr2_01.jpg,7.788135733684821
1,fr2,fr2_01.jpg,7.613828012650373
1,fr2,fr2_01.jpg,2.76837221031842
1,fr2,fr2_01.jpg,12.92905748260528
1,fr2,fr2_01.jpg,1.7916128329552332
1,fr2,fr2_01.jpg,5.162718689483109
1,fr2,fr2_01.jpg,4.446482514544047
1,fr2,fr2_01.jpg,1.3517250067329376
1,fr2,fr2_01.jpg,29.364362478244075
1,fr2,fr2_01.jpg,36.566069784263966
1,fr2,fr2_01.jpg,32.36001718066201
1,fr2,fr2_01.jpg,11.541382786482238
1,fr2,fr2_01.jpg,13.543959391146268
1,fr2,fr2_01.jpg,5.187830013301667
1,fr2,fr2_01.jpg,6.692035433356365
1,fr2,fr2_01.jpg,6.541982977785206
